category,date,url,title
majority,03/18/22,https://www.judiciary.senate.gov/press/dem/releases/american-bar-association-rates-judge-jackson-unanimously-well-qualified-to-serve-on-the-supreme-court,"American Bar Association Rates Judge Jackson Unanimously ""Well Qualified"" to Serve on the Supreme Court"
hearings,03/24/22,https://www.judiciary.senate.gov/meetings/the-nomination-of-ketanji-brown-jackson-to-be-an-associate-justice-of-the-supreme-court-of-the-united-states-day-4,The Nomination of Ketanji Brown Jackson to be an Associate Justice of the Supreme Court of the United States (Day 4)
majority,03/17/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-when-judge-jacksons-hearing-is-complete-america-will-understand-what-an-outstanding-justice-she-will-be,"Durbin: When Judge Jackson's Hearing is Complete, America Will Understand what an Outstanding Justice She Will Be"
majority,03/17/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-toomey-introduce-bipartisan-bill-to-add-ireland-to-e-3-non-immigrant-visa-program,"Durbin, Toomey Introduce Bipartisan Bill to Add Ireland to E-3 Non-Immigrant Visa Program"
majority,03/16/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-leahy-padilla-merkley-colleagues-encourage-biden-administrations-efforts-to-provide-a-just-resolution-for-families-separated-under-the-former-presidents-cruel-zero-tolerance-policy-,"Durbin, Leahy, Padilla, Merkley, Colleagues Encourage Biden Administration's Efforts to Provide a Just Resolution for Families Separated Under the Former President's Cruel ""Zero-Tolerance"" Policy"
majority,03/16/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-lead-senate-sponsors-celebrate-the-reauthorization-of-the-violence-against-women-act,"Durbin, Lead Senate Sponsors Celebrate the Reauthorization of the Violence Against Women Act"
majority,03/15/22,https://www.judiciary.senate.gov/press/dem/releases/a-proven-consensus-builder-ketanji-brown-jackson-receives-broad-support-from-across-the-political-spectrum,"A Proven Consensus Builder, Ketanji Brown Jackson Receives Broad Support from Across the Political Spectrum"
majority,03/15/22,https://www.judiciary.senate.gov/press/dem/releases/durbin-delivers-opening-statement-at-immigration-subcommittee-hearing-on-removing-barriers-to-legal-migration,Durbin Delivers Opening Statement at Immigration Subcommittee Hearing on Removing Barriers to Legal Migration
hearings,03/23/22,https://www.judiciary.senate.gov/meetings/the-nomination-of-ketanji-brown-jackson-to-be-an-associate-justice-of-the-supreme-court-of-the-united-states-day-3,The Nomination of Ketanji Brown Jackson to be an Associate Justice of the Supreme Court of the United States (Day 3)
hearings,03/22/22,https://www.judiciary.senate.gov/meetings/03/14/2022/the-nomination-of-ketanji-brown-jackson-to-be-an-associate-justice-of-the-supreme-court-of-the-united-states-day-2,The Nomination of Ketanji Brown Jackson to be an Associate Justice of the Supreme Court of the United States (Day 2)
hearings,03/21/22,https://www.judiciary.senate.gov/meetings/the-nomination-of-ketanji-brown-jackson-to-be-an-associate-justice-of-the-supreme-court-of-the-united-states,The Nomination of Ketanji Brown Jackson to be an Associate Justice of the Supreme Court of the United States
hearings,03/15/22,https://www.judiciary.senate.gov/meetings/removing-barriers-to-legal-migration-to-strengthen-our-communities-and-economy,Removing Barriers to Legal Migration to Strengthen our Communities and Economy
