category,date,url,title
hearings,02/09/22,https://www.finance.senate.gov/hearings/hearing-to-consider-the-nominations-of-robert-michael-gordon-of-the-district-of-columbia-to-be-an-assistant-secretary-of-health-and-human-services-and-rebecca-e-jones-gaston-of-oregon-to-be-commissioner-on-children-youth-and-families-department-of-health-and-human-services,"Hearing to Consider the Nominations of Robert Michael Gordon, of the District of Columbia, to be an Assistant Secretary of Health and Human Services and Rebecca E. Jones Gaston, of Oregon, to be Commissioner on Children, Youth, and Families, Department of Health and Human Services"
minority,02/03/22,https://www.finance.senate.gov/ranking-members-news/republicans-raise-serious-concerns-with-intrusive-irs-identity-verification-measures,Republicans Raise Serious Concerns with Intrusive IRS Identity Verification Measures
majority,02/07/22,https://www.finance.senate.gov/chairmans-news/wyden-calls-on-irs-to-end-use-of-facial-recognition-for-online-accounts,Wyden Calls on IRS To End Use of Facial Recognition For Online Accounts
hearings,02/08/22,https://www.finance.senate.gov/hearings/protecting-youth-mental-health-part-i_-an-advisory-and-call-to-action,Protecting Youth Mental Health: Part I - An Advisory and Call to Action
hearings,02/02/22,https://www.finance.senate.gov/hearings/the-hospital-insurance-trust-fund-and-the-future-of-medicare-financing,The Hospital Insurance Trust Fund and the Future of Medicare Financing
minority,02/02/22,https://www.finance.senate.gov/ranking-members-news/finance-committee-republicans-congress-should-close-the-book-on-the-failed-book-minimum-tax,Finance Committee Republicans: Congress Should Close the Book on the Failed Book Minimum Tax
majority,02/04/22,https://www.finance.senate.gov/chairmans-news/wyden-asks-califf-for-details-on-accelerated-approval-policy,Wyden Asks Califf for Details on Accelerated Approval Policy
majority,02/01/22,https://www.finance.senate.gov/chairmans-news/finance-committee-leaders-wyden-and-crapo-biden-administration-must-fight-back-against-discriminatory-digital-trade-policies,Finance Committee Leaders Wyden and Crapo: Biden Administration Must Fight Back Against Discriminatory Digital Trade Policies
majority,02/07/22,https://www.finance.senate.gov/download/wyden-letter-on-facial-recognition,Wyden Letter on Facial Recognition
majority,02/01/22,https://www.finance.senate.gov/download/wyden-crapo-letter-to-potus-on-dma-dsa-02012022,Wyden-Crapo Letter to POTUS on DMA DSA 02.01.2022
