category,date,url,title
hearings,5/25/22,http://www.hsgac.senate.gov/hearings/05/18/2022/business-meeting-,Business Meeting : Business Meeting
hearings,5/19/22,http://www.hsgac.senate.gov/hearings/postponed-nomination-of-biniam-gebre-to-be-administrator-office-of-federal-procurement-policy-office-of-management-and-budget-postponed,"Full Committee Hearing : POSTPONED Nomination of Biniam Gebre to be Administrator, Office of Federal Procurement Policy, Office of Management and Budget"
minority,5/25/22,http://www.hsgac.senate.gov/media/minority-media/portman-peters-stabenow-bipartisan-legislation-to-strengthen-us-supply-chains-and-economic-security-advances-in-senate,"Portman, Peters, Stabenow Bipartisan Legislation to Strengthen U.S. Supply Chains & Economic Security Advances in Senate"
majority,5/25/22,http://www.hsgac.senate.gov/media/majority-media/peters-romney-burr-and-hagerty-bipartisan-bill-to-ensure-appropriate-use-and-recycling-of-federal-electric-vehicle-batteries-advances-in-senate,"Peters, Romney, Burr & Hagerty Bipartisan Bill to Ensure Appropriate Use and Recycling of Federal Electric Vehicle Batteries Advances in Senate"
minority,5/25/22,http://www.hsgac.senate.gov/media/minority-media/portman-peters-bipartisan-legislation-to-streamline-how-government-accountability-office-informs-congress-about-unimplemented-recommendations-advances-from-committee,"Portman, Peters Bipartisan Legislation to Streamline How Government Accountability Office Informs Congress About Unimplemented Recommendations Advances From Committee"
minority,5/24/22,http://www.hsgac.senate.gov/media/minority-media/portman-statement-on-federal-charges-against-ohio-based-alleged-isis-operative-using-unsecured-southern-border-to-smuggle-in-terrorists,Portman Statement on Federal Charges Against Ohio-Based Alleged ISIS Operative Using Unsecured Southern Border to Smuggle in Terrorists
minority,5/19/22,http://www.hsgac.senate.gov/media/minority-media/portman-daines-colleagues-defund-bidens-disinformation-board,"Portman, Daines, Colleagues: Defund Biden’s Disinformation Board"
majority,5/25/22,http://www.hsgac.senate.gov/media/majority-media/peters-and-portman-bipartisan-bill-to-protect-pets-and-other-animals-during-and-after-natural-disasters-advances-in-senate,Peters & Portman Bipartisan Bill to Protect Pets and Other Animals During and After Natural Disasters Advances in Senate
majority,5/24/22,http://www.hsgac.senate.gov/media/majority-media/peters-releases-new-report-on-rise-of-ransomware-attacks-and-how-cryptocurrencies-facilitate-cybercrimes,Peters Releases New Report on Rise of Ransomware Attacks and How Cryptocurrencies Facilitate Cybercrimes
majority,5/19/22,http://www.hsgac.senate.gov/media/majority-media/peters-portman-stabenow-introduce-bipartisan-legislation-to-strengthen-us-supply-chains-and-economic-security,"Peters, Portman, Stabenow Introduce Bipartisan Legislation to Strengthen U.S. Supply Chains & Economic Security"
majority,5/19/22,http://www.hsgac.senate.gov/media/majority-media/peters-introduces-bipartisan-bill-to-increase-transparency-in-foreign-lobbying-,Peters Introduces Bipartisan Bill to Increase Transparency in Foreign Lobbying
