category,date,url,title
majority,11/02/21,https://www.judiciary.senate.gov/press/dem/releases/durbin-leahy-murkowski-manchin-announce-bipartisan-compromise-on-john-lewis-voting-rights-advancement-act,"Durbin, Leahy, Murkowski, Manchin Announce Bipartisan Compromise on John Lewis Voting Rights Advancement Act"
hearings,11/16/21,https://www.judiciary.senate.gov/meetings/10/20/2021/oversight-of-the-department-of-homeland-security,Oversight of the Department of Homeland Security
minority,11/04/21,https://www.judiciary.senate.gov/press/rep/releases/mcconnell-grassley-call-out-ag-on-plan-to-send-taxpayer-funded-settlements-to-illegal-immigrants,"McConnell, Grassley Call Out AG on Plan to Send Taxpayer-Funded Settlements to Illegal Immigrants"
majority,11/02/21,https://www.judiciary.senate.gov/press/dem/releases/durbin-questions-witnesses-in-senate-judiciary-committee-hearing-on-cleaning-up-online-marketplaces,Durbin Questions Witnesses in Senate Judiciary Committee Hearing on Cleaning Up Online Marketplaces
majority,11/02/21,https://www.judiciary.senate.gov/press/dem/releases/durbin-delivers-opening-statement-in-senate-judiciary-committee-hearing-on-cleaning-up-online-marketplaces,Durbin Delivers Opening Statement in Senate Judiciary Committee Hearing on Cleaning Up Online Marketplaces
hearings,11/04/21,https://www.judiciary.senate.gov/meetings/10/28/2021/executive-business-meeting,Executive Business Meeting
hearings,11/03/21,https://www.judiciary.senate.gov/meetings/10/27/2021/nominations,Nominations
hearings,11/02/21,https://www.judiciary.senate.gov/meetings/cleaning-up-online-marketplaces-protecting-against-stolen-counterfeit-and-unsafe-goods,"Cleaning Up Online Marketplaces: Protecting Against Stolen, Counterfeit, and Unsafe Goods"
minority,11/04/21,https://www.judiciary.senate.gov/grassley-statement-in-support-of-ending-forced-arbitration-of-sexual-assault-and-sexual-harassment-act,Grassley Statement in support of Ending Forced Arbitration of Sexual Assault and Sexual Harassment Act
minority,11/02/21,https://www.judiciary.senate.gov/grassley-opening-remarks-at-hearing-on-cleaning-up-online-marketplaces,Grassley Opening Remarks at Hearing on Cleaning Up Online Marketplaces
