category,date,url,title
Markups,08/03/21,https://www.banking.senate.gov/hearings/07/29/2021/executive-session,Executive Session
Majority Press Release,08/03/21,https://www.banking.senate.gov/newsroom/majority/brown-financial-watchdogs-must-ensure-banks-and-credit-unions-serve-working-families-and-their-communities,Brown: Financial Watchdogs Must Ensure Banks and Credit Unions Serve Working Families and Their Communities
Majority Press Release,07/29/21,https://www.banking.senate.gov/newsroom/majority/us-senator-tina-smith-introduces-legislation-to-examine-history-of-racially-restrictive-covenants,U.S. Senator Tina Smith Introduces Legislation to Examine History of Racially Restrictive Covenants
Majority Press Release,07/29/21,https://www.banking.senate.gov/newsroom/majority/brown-passing-36-rate-cap-bill-would-protect-americans-from-debt-traps,Brown: Passing 36% Rate Cap Bill Would Protect Americans From Debt Traps
Majority Press Release,07/28/21,https://www.banking.senate.gov/newsroom/majority/us-senators-seek-to-cap-consumer-loans-at-36,U.S. Senators Seek to Cap Consumer Loans at 36%
Minority Press Release,08/03/21,https://www.banking.senate.gov/newsroom/minority/toomey-financial-regulators-should-increase-competition-promote-innovation-and-improve-efficiency,"Toomey: Financial Regulators Should Increase Competition, Promote Innovation, and Improve Efficiency"
Minority Press Release,08/02/21,https://www.banking.senate.gov/newsroom/minority/toomey-on-cryptocurrency-tax-in-infrastructure-package-text-is-unworkable,Toomey on Cryptocurrency Tax in Infrastructure Package: Text is Unworkable
Minority Press Release,07/29/21,https://www.banking.senate.gov/newsroom/minority/toomey-seeks-answers-from-white-house-on-reports-of-senior-career-staff-at-cfpb-being-pushed-out-of-agency,Toomey Seeks Answers From White House on Reports of Senior Career Staff at CFPB Being Pushed Out of Agency
Minority Press Release,07/29/21,https://www.banking.senate.gov/newsroom/minority/toomey-imposing-36-interest-rate-cap-on-all-consumers-would-harm-access-to-credit,Toomey: Imposing 36% Interest Rate Cap on All Consumers Would Harm Access to Credit
Minority Press Release,07/28/21,https://www.banking.senate.gov/newsroom/minority/banking-republicans-oppose-treasury-nominees-over-nord-stream-ii-ag,Banking Republicans Oppose Treasury Nominees Over Nord Stream II AG
Hearings,08/05/21,https://www.banking.senate.gov/hearings/07/29/2021/nomination-hearing,Nomination Hearing
Hearings,08/03/21,https://www.banking.senate.gov/hearings/protecting-consumers-from-financial-fraud-and-scams-in-the-pandemic-recovery-economy,Protecting Consumers from Financial Fraud and Scams in the Pandemic Recovery Economy
Hearings,08/03/21,https://www.banking.senate.gov/hearings/oversight-of-regulators-does-our-financial-system-work-for-everyone,Oversight of Regulators: Does our Financial System Work for Everyone?
Hearings,07/29/21,https://www.banking.senate.gov/hearings/protecting-americans-from-debt-traps-by-extending-the-militarys-36-interest-rate-cap-to-everyone,Protecting Americans from Debt Traps by Extending the Military's 36% Interest Rate Cap to Everyone
