category,date,url,title
Hearings,02/10/22,https://www.banking.senate.gov/hearings/how-institutional-landlords-are-changing-the-housing-market,How Institutional Landlords are Changing the Housing Market
Hearings,02/09/22,https://www.banking.senate.gov/hearings/the-role-that-community-development-financial-institutions-and-minority-depository-institutions-serve-in-supporting-communities,The Role that Community Development Financial Institutions and Minority Depository Institutions Serve in Supporting Communities
Hearings,02/08/22,https://www.banking.senate.gov/hearings/02/04/2022/member-and-staff-briefing,Member and Staff Briefing
Hearings,02/03/22,https://www.banking.senate.gov/hearings/01/25/2022/nomination-hearing,Nomination Hearing
Majority Press Release,02/04/22,https://www.banking.senate.gov/newsroom/majority/warner-brown-call-on-sec-to-update-human-capital-disclosures-so-that-companies-report-the-number-of-employees-who-are-not-full-time-workers,"WARNER, BROWN CALL ON SEC TO UPDATE HUMAN CAPITAL DISCLOSURES 
SO THAT COMPANIES REPORT THE NUMBER OF EMPLOYEES WHO ARE NOT FULL-TIME WORKERS"
Majority Press Release,02/03/22,https://www.banking.senate.gov/newsroom/majority/brown-the-american-people-deserve-a-fed-board-that-works-for-them,Brown: The American People Deserve a Fed Board That Works for Them
Majority Press Release,02/02/22,https://www.banking.senate.gov/newsroom/majority/reporter-memo-federal-reserve-governor-nominees-dr-lisa-cook-and-dr-philip-jefferson,Reporter Memo: Federal Reserve Governor Nominees Dr. Lisa Cook and Dr. Philip Jefferson
Majority Press Release,02/01/22,https://www.banking.senate.gov/newsroom/majority/brown-statement-on-sale-of-facebooks-stablecoin-diem,Brown Statement on Sale of Facebook's Stablecoin Diem
Majority Press Release,02/01/22,https://www.banking.senate.gov/newsroom/majority/reporter-memo-re-federal-reserve-vice-chair-of-supervision-nominee-the-honorable-sarah-bloom-raskin,Reporter Memo: Federal Reserve Vice Chair of Supervision Nominee the Honorable Sarah Bloom Raskin
Minority Press Release,02/07/22,https://www.banking.senate.gov/newsroom/minority/toomey-presses-raskin-on-work-for-obscure-fintech-that-obtained-unusual-access-to-feds-payment-system,Toomey Presses Raskin on Work for Obscure Fintech That Obtained Unusual Access to Fed’s Payment System
Minority Press Release,02/04/22,https://www.banking.senate.gov/newsroom/minority/02/04/2022/toomey-applauds-mcwilliams-tenure-at-fdic,Toomey Applauds McWilliams’ Tenure at FDIC
Minority Press Release,02/04/22,https://www.banking.senate.gov/newsroom/minority/with-digital-yuan-rollout-at-olympic-games-toomey-calls-on-federal-agencies-to-closely-watch-for-national-security-implications,"With Digital Yuan Rollout at Olympic Games, Toomey Calls on Federal Agencies To Closely Watch for National Security Implications"
Minority Press Release,02/03/22,https://www.banking.senate.gov/newsroom/minority/toomey-fed-nominees-are-a-referendum-on-the-feds-independence,Toomey: Fed Nominees are a Referendum on the Fed’s Independence
Minority Press Release,02/02/22,https://www.banking.senate.gov/newsroom/minority/banking-committee-republicans-release-staff-report-on-raskins-plan-to-reimagine-financial-regulation-to-save-us-from-an-unlivably-hot-planet,Banking Committee Republicans Release Staff Report on Raskin’s Plan to “Reimagine” Financial Regulation to Save Us From an “Unlivably Hot Planet”
