category,date,url,content
Nominations,07/12/21,,"Uzra Zeya, of Virginia, to be an Under Secretary of State (Civilian Security, Democracy, and Human Rights), vice Sarah Sewall, resigned."
Legislation,07/12/21,https://www.congress.gov/bill/117th-congress/house-bill/3283,"To repeal the joint resolution entitled ""A joint resolution to promote peace and stability in the Middle East""."
Legislation,07/12/21,https://www.congress.gov/bill/117th-congress/house-bill/1500,Global Learning Loss Assessment Act of 2021
Legislation,07/12/21,https://www.congress.gov/bill/117th-congress/house-bill/391,Global Health Security Act of 2021
Legislation,07/12/21,https://www.congress.gov/bill/117th-congress/house-bill/3261,To repeal the Authorization for Use of Military Force Against Iraq Resolution.
Legislation,07/12/21,https://www.congress.gov/bill/117th-congress/house-bill/2471,"Haiti Development, Accountability, and Institutional Transparency Initiative Act"
Legislation,07/12/21,https://www.congress.gov/bill/117th-congress/house-bill/567,Trans-Sahara Counterterrorism Partnership Program Act of 2021
Legislation,07/12/21,https://www.congress.gov/bill/117th-congress/senate-joint-resolution/10,"A joint resolution to repeal the authorizations for use of military force against Iraq, and for other purposes."
