category,date,url,content
Legislation,11/10/21,https://www.congress.gov/bill/117th-congress/senate-bill/1064,"A bill to advance the strategic alignment of United States diplomatic tools toward the realization of free, fair, and transparent elections in Nicaragua and to reaffirm the commitment of the United States to protect the fundamental freedoms and human rights of the people of Nicaragua, and for other purposes."
