category,date,url,title
majority,9/23/21,http://www.hsgac.senate.gov/media/majority-media/peters-convenes-hearing-with-top-officials-examining-actions-needed-to-strengthen-federal-and-critical-infrastructure-cybersecurity-,Peters Convenes Hearing with Top Officials Examining Actions Needed to Strengthen Federal and Critical Infrastructure Cybersecurity
minority,9/23/21,http://www.hsgac.senate.gov/media/minority-media/portman-questions-cybersecurity-officials-in-wake-of-manageengine-vulnerability-and-increased-cyberattacks,Portman Questions Cybersecurity Officials in Wake of ManageEngine Vulnerability and Increased Cyberattacks
minority,9/23/21,http://www.hsgac.senate.gov/media/minority-media/portman-federal-government-needs-accountability-in-cybersecurity,Portman: Federal Government Needs Accountability in Cybersecurity
majority,9/23/21,http://www.hsgac.senate.gov/media/majority-media/peters-lankford-sinema-hawley-introduce-bipartisan-legislation-to-create-leasing-program-for-underutilized-space-held-by-federal-agencies-,"Peters, Lankford, Sinema, Hawley Introduce Bipartisan Legislation to Create Leasing Program for Underutilized Space Held by Federal Agencies"
majority,9/22/21,http://www.hsgac.senate.gov/media/majority-media/peters-discusses-importance-of-protecting-federal-workers-rights-during-hearing-to-consider-nominations-for-the-merit-systems-protection-board,Peters Discusses Importance of Protecting Federal Workers’ Rights During Hearing to Consider Nominations for the Merit Systems Protection Board
majority,9/21/21,http://www.hsgac.senate.gov/media/majority-media/peters-convenes-hearing-with-top-officials-examining-how-homeland-security-threats-have-changed-since-9/11_,Peters Convenes Hearing With Top Officials Examining How Homeland Security Threats Have Changed Since 9/11
majority,9/20/21,http://www.hsgac.senate.gov/media/majority-media/peters-stabenow-urge-president-biden-to-open-us-canada-border-to-vaccinated-canadians-by-october-,"Peters, Stabenow Urge President Biden to Open U.S.-Canada Border to Vaccinated Canadians by October"
majority,9/20/21,http://www.hsgac.senate.gov/media/majority-media/as-part-of-ongoing-domestic-terrorism-and-january-6-investigations-peters-presses-top-social-media-companies-for-information-on-efforts-to-monitor-and-remove-violent-extremist-content-,"As Part of Ongoing Domestic Terrorism and January 6 Investigations, Peters Presses Top Social Media Companies for Information on Efforts to Monitor and Remove Violent Extremist Content"
minority,9/23/21,http://www.hsgac.senate.gov/media/minority-media/portman-klobuchar-introduce-bipartisan-legislation-to-increase-government-transparency-by-publishing-federal-reports-online,"Portman, Klobuchar Introduce Bipartisan Legislation to Increase Government Transparency by Publishing Federal Reports Online"
minority,9/23/21,http://www.hsgac.senate.gov/media/minority-media/portman-carper-applaud-release-of-gao-report-on-online-federal-government-commenting-systems,"Portman, Carper Applaud Release of GAO Report on Online Federal Government Commenting Systems"
minority,9/22/21,http://www.hsgac.senate.gov/media/minority-media/portman-outlines-how-merit-system-protection-board-nominees-must-safeguard-the-integrity-and-efficiency-of-the-federal-government,Portman Outlines How Merit System Protection Board Nominees Must Safeguard the Integrity & Efficiency of the Federal Government
minority,9/21/21,http://www.hsgac.senate.gov/media/minority-media/on-fox-news-portman-discusses-worst-migrant-crisis-in-more-than-21-years,"On Fox News, Portman Discusses Worst Migrant Crisis in More Than 21 Years"
minority,9/21/21,http://www.hsgac.senate.gov/media/minority-media/portman-presses-dhs-secretary-mayorkas-on-need-for-action-to-address-worst-migrant-crisis-in-more-than-21-years,Portman Presses DHS Secretary Mayorkas on Need for Action to Address Worst Migrant Crisis in More Than 21 Years
minority,9/21/21,http://www.hsgac.senate.gov/media/minority-media/biden-administration-officials-agree-with-portman-on-increased-threat-to-us-due-to-catastrophic-withdrawal-from-afghanistan,Biden Administration Officials Agree with Portman on Increased Threat to U.S. Due to Catastrophic Withdrawal from Afghanistan
minority,9/21/21,http://www.hsgac.senate.gov/media/minority-media/portman-outlines-evolving-threats-to-american-homeland-security-20-years-after-9/11,Portman Outlines Evolving Threats to American Homeland Security 20 Years After 9/11
hearings,9/29/21,http://www.hsgac.senate.gov/hearings/addressing-the-threat-of-worsening-natural-disasters,Full Committee Hearing : Addressing the Threat of Worsening Natural Disasters
hearings,9/28/21,http://www.hsgac.senate.gov/subcommittees/etso/hearings/existing-resources-and-innovations-needed-to-replace-legacy-it-and-save-taxpayer-dollars,Subcommittee Hearing : Existing Resources and Innovations Needed to Replace Legacy IT and Save Taxpayer Dollars
hearings,9/23/21,http://www.hsgac.senate.gov/hearings/national-cybersecurity-strategy-protection-of-federal-and-critical-infrastructure-systems,Full Committee Hearing : National Cybersecurity Strategy: Protection of Federal and Critical Infrastructure Systems
hearings,9/22/21,http://www.hsgac.senate.gov/hearings/nominations-of-cathy-a-harris-to-be-a-member-and-chair-and-tristan-l-leavitt-and-raymond-a-limon-to-be-members-merit-systems-protection-board,"Full Committee Hearing : Nominations of Cathy A. Harris to be a Member and Chair, and Tristan L. Leavitt and Raymond A. Limon to be Members, Merit Systems Protection Board"
hearings,9/21/21,http://www.hsgac.senate.gov/hearings/threats-to-the-homeland-evaluating-the-landscape-20-years-after-9/11,Full Committee Hearing : Threats to the Homeland: Evaluating the Landscape 20 Years After 9/11
