category,date,url,content
Nominations,12/02/21,https://www.congress.gov/nomination/117th-congress/1439,"Steven H. Fagin, of New Jersey, a Career Member of the Senior Foreign Service, Class of Minister-Counselor, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Republic of Yemen."
Nominations,12/02/21,https://www.congress.gov/nomination/117th-congress/737,"C.B. Sullenberger III, of Texas, for the rank of Ambassador during his tenure of service as Representative of the United States of America on the Council of the International Civil Aviation Organization."
Nominations,12/01/21,https://www.congress.gov/nomination/117th-congress/922,"John R. Bass, of New York, a Career Member of the Senior Foreign Service, Class of Career Minister, to be an Under Secretary of State (Management), vice Brian J. Bulatao."
Nominations,12/01/21,https://www.congress.gov/nomination/117th-congress/1060,"Scott A. Nathan, of Massachusetts, to be Chief Executive Officer of the United States International Development Finance Corporation, vice Adam Seth Boehler."
Nominations,12/01/21,https://www.congress.gov/nomination/117th-congress/1225,"Michael M. Adler, of Florida, to be Ambassador Extraordinary and Plenipotentiary of the United States of America to the Kingdom of Belgium."
Nominations,12/01/21,https://www.congress.gov/nomination/117th-congress/1004, 08/09/2021
