date,title,url,summary
"May 17, 2022",House Intelligence Committee Members Demand Facebook Address Pro-Russian Disinformation on Slovak Facebook,https://intelligence.house.gov/news/documentsingle.aspx?DocumentID=1196,"This week, Members of the House Permanent Select Committee on Intelligence delivered a letter to Meta Chairman and CEO Mark Zuckerberg, demanding Facebook address the dangerous spread of pro-Russian disinformation on the company’s platforms in Slovakia – which has grown more acute in recent weeks as pro-Russian actors have been weaponizing disinformation about the war in Ukraine. “The Committee is... "
"May 17, 2022","Chairman Carson Delivers Opening Statement at Counterterrorism, Counterintelligence, and Counterproliferation Subcommittee Hearing on Unidentified Aerial Phenomena",https://intelligence.house.gov/news/documentsingle.aspx?DocumentID=1197,"Today, Congressman André Carson (D-Ind.), Chairman of the House Intelligence Counterterrorism, Counterintelligence, and Counterproliferation Subcommittee, delivered an opening statement at an open hearing on unidentified aerial phenomena. Read his remarks below. As prepared for delivery: The Subcommittee will come to order. Without objection, the Chair may declare a recess at any time. Before we g... "
"May 17, 2022","Chairman Schiff Delivers Opening Statement at Counterterrorism, Counterintelligence, and Counterproliferation Subcommittee Hearing on Unidentified Aerial Phenomena",https://intelligence.house.gov/news/documentsingle.aspx?DocumentID=1198,"Today, Congressman Adam Schiff (D-Calif.), Chairman of the House Permanent Select Committee on Intelligence, delivered an opening statement at a Counterterrorism, Counterintelligence, and Counterproliferation Subcommittee hearing on unidentified aerial phenomena. Read his remarks below. As prepared for delivery: Thank you, Chairman Carson, for holding this open hearing on unidentified aerial pheno... "
"May 16, 2022","House Intelligence Counterterrorism, Counterintelligence, and Counterproliferation Subcommittee to Hold Open Hearing on Unidentified Aerial Phenomena",https://intelligence.house.gov/news/documentsingle.aspx?DocumentID=1195,"TOMORROW, May 17, 2022, at 9:00 a.m. ET, the House Intelligence Counterterrorism, Counterintelligence, and Counterproliferation Subcommittee, chaired by Congressman André Carson (D-Ind.), will hold an open hearing on unidentified aerial phenomena. Following the open portion of the hearing, the subcommittee will hold a closed, classified briefing. WHO: Honorable Ronald S. Moultrie, Under Secretary ... "
