category,date,title,url,summary
Press Releases,02.06.22,McCaul: “The Noose is Being Prepared”,https://gop-foreignaffairs.house.gov/press-release/mccaul-the-noose-is-being-prepared/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul joined Martha Raddatz on ABC’s “This Week” to discuss the escalating tensions at Ukraine’s border, the need…"
Press Releases,02.05.22,McCaul Blasts NBC for Whitewashing CCP’s Genocide during Olympics,https://gop-foreignaffairs.house.gov/press-release/mccaul-blasts-nbc-for-whitewashing-ccps-genocide-during-olympics/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul has released the following statement following multiple comments made by NBC journalists during the opening…"
Press Releases,02.05.22,McCaul Reacts to Administration Waivers for Iran,https://gop-foreignaffairs.house.gov/press-release/mccaul-reacts-to-administration-waivers-for-iran/,"WASHINGTON, DC – House Foreign Affairs Committee Lead Republican Michael McCaul has released the following statement on reports that Iran’s nuclear program is advanced enough that re-entering the…"
Press Releases,02.04.22,TUNE IN: McCaul Joins ABC’s “This Week” on Sunday at 9amET/8amCT,https://gop-foreignaffairs.house.gov/press-release/tune-in-mccaul-joins-abcs-this-week-on-sunday-at-9amet-8amct/,"Washington, D.C.- House Foreign Affairs Committee Lead Republican Michael McCaul will join Martha Raddatz on ABC’s “This Week” this Sunday, February 6th at 9amET/8amCT. Rep. McCaul will discuss…"
Press Releases,02.03.22,McCaul Opening Statement at Full Committee Hearing on U.S. Priorities in the Western Hemisphere,https://gop-foreignaffairs.house.gov/press-release/mccaul-opening-statement-at-full-committee-hearing-on-u-s-priorities-in-the-western-hemisphere/,"Washington, D.C.- House Foreign Affairs Committee Lead Republican Michael McCaul delivered the following opening statement at a full committee hearing on U.S. Priorities in the Western…"
Press Releases,02.03.22,CTF Launches Page To Highlight CCP’s Human Rights Abuses Ahead Of Beijing Olympics,https://gop-foreignaffairs.house.gov/press-release/ctf-launches-page-to-highlight-ccps-human-rights-abuses-ahead-of-beijing-olympics/,"WASHINGTON, DC – Ahead of tomorrows opening ceremony to the Beijing Olympics, the China Task Force has launched a new webpage highlighting the many human rights abuses committed by the CCP. The…"
Press Releases,02.03.22,McCaul on ISIS Strike in Northwest Syria,https://gop-foreignaffairs.house.gov/press-release/mccaul-on-isis-strike-in-northwest-syria/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul released the following statement on President Biden’s confirmation that ISIS leader Abu Ibrahim al-Hashimi…"
Press Releases,02.02.22,"McCaul Opposes “Superficial, Partisan” and “Immoral” COMPETES Act",https://gop-foreignaffairs.house.gov/press-release/mccaul-opposes-superficial-partisan-and-immoral-competes-act/,"Washington, D.C.- House Foreign Affairs Committee Lead Republicans Michael McCaul spoke on the House floor against COMPETES Act. This legislation is a foreign policy failure that funnels $8B worth…"
Press Releases,02.02.22,"McCaul, McCarthy, Rogers, CTF Members Urge USOPC Chair to Keep U.S. Olympians Safe",https://gop-foreignaffairs.house.gov/press-release/mccaul-mccarthy-rogers-ctf-members-urge-usopc-chair-to-keep-u-s-olympians-safe/,"WASHINGTON, DC – China Task Force Chairman Michael McCaul (R-TX), House Republican Leader Kevin McCarthy (R-CA), House Armed Services Committee Lead Republican Mike Rogers (R-AL), along with…"
Press Releases,02.01.22,"McCaul, Risch Express Concern over Lebanon, Syria, Jordan, Egypt Energy Deals",https://gop-foreignaffairs.house.gov/press-release/mccaul-risch-express-concern-over-lebanon-syria-jordan-egypt-energy-deals/,"Washington, D.C. – House Foreign Affairs Committee Ranking Member Michael McCaul (R-TX) and Senate Foreign Relations Committee Ranking Member Jim Risch (R-ID) today sent a letter to Secretary of…"
