category,date,title,url,description
Press Releases,"February 3, 2022",Katko On ISIS Leader Killed In U.S. Special Operations Raid,https://republicans-homeland.house.gov/katko-on-isis-leader-killed-in-u-s-special-operations-raid/,"Katko On ISIS Leader Killed In U.S. Special Operations Raid WASHINGTON, D.C.— Rep. John Katko (R-NY), Ranking Member of the..."
Press Releases,"February 3, 2022",Katko On ISIS Leader Killed In U.S. Special Operations Raid,https://republicans-homeland.house.gov/katko-on-isis-leader-killed-in-u-s-special-operations-raid/,"Katko On ISIS Leader Killed In U.S. Special Operations Raid WASHINGTON, D.C.— Rep. John Katko (R-NY), Ranking Member of the..."
Press Releases,"February 3, 2022",Homeland Republicans To AG Garland: Violence Against Law Enforcement Officers Is An Assault On Justice,https://republicans-homeland.house.gov/homeland-republicans-to-ag-garland-violence-against-law-enforcement-officers-is-an-assault-on-justice/,"Homeland Republicans To AG Garland: Violence Against Law Enforcement Officers Is An Assault On Justice WASHINGTON, DC – Republican Members of..."
Press Releases,"February 2, 2022",Katko Opening Statement In Counterterrorism Hearing,https://republicans-homeland.house.gov/katko-opening-statement-in-counterterrorism-hearing/,"Katko Opening Statement In Counterterrorism Hearing WASHINGTON, DC – Rep. John Katko (R-NY), Ranking Member of the House Committee..."
Press Releases,"February 1, 2022",Katko on Fox Business: Biden Crime Crisis Leads to Lawlessness Across the Country,https://republicans-homeland.house.gov/katko-on-fox-business-biden-crime-crisis-leads-to-lawlessness-across-the-country/,"Katko on Fox Business: Biden Crime Crisis Leads to Lawlessness Across the Country WASHINGTON, DC – Rep. John Katko (R-NY), Ranking Member..."
