category,date,title,url
Markups,12/09/2021,"Full Committee Markup of H.R. 847, H.R. 4270, H.R. 4819",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-847-hr-4270-hr-4819
News,"Dec 8, 2021",Space and Aeronautics Subcommittee Leaders Beyer and Babin Statement on House Passage of NASA Enhanced Use Lease Extension Act of 2021,https://republicans-science.house.gov/news/press-releases/space-and-aeronautics-subcommittee-leaders-beyer-and-babin-statement-house
