date,title,url,summary
"September 3, 2021",Chairman Schiff Statement on Declassification Review of 9/11 Documents,https://intelligence.house.gov/news/documentsingle.aspx?DocumentID=1155,"“I support President Biden’s decision to order a new declassification review of documents related to the 9/11 attacks. As we near the 20th anniversary of that terrible day, the families of those who were killed, and all Americans, have a right to know the full story, and the passage of time has mitigated concerns over sources and methods. The House Intelligence Committee will closely oversee this ... "
