date,title,url,summary
"September 17, 2021",Chairman Schiff Statement on August 29 Kabul Strike,https://intelligence.house.gov/news/documentsingle.aspx?DocumentID=1157,"“We must take every precaution when it comes to protecting civilian lives, and hold ourselves accountable when we fail. While there is no overstating the chaotic and dangerous situation in Kabul following the fall of the Afghan government and the attack on our forces by ISIS-K, it is clear that the August 29 strike was a mistake with horrific consequences. “In acknowledging that error, the Departm... "
