category,date,title,url
Minority Press Releases,"February 8, 2022",Rouzer Statement from Hearing on Stakeholder Priorities for WRDA 2022,https://republicans-transportation.house.gov/news/documentsingle.aspx?DocumentID=405777
Minority Press Releases,"February 4, 2022",ICYMI: WSJ Editorial Calls Out Biden’s “Highway Funding Bait-and-Switch”,https://republicans-transportation.house.gov/news/documentsingle.aspx?DocumentID=405768
Majority Press Releases,"February 08, 2022","Chairs DeFazio, Napolitano Statements from Hearing on Stakeholder Priorities for WRDA 2022",https://transportation.house.gov/news/press-releases/chairs-defazio-napolitano-statements-from-hearing-on-stakeholder-priorities-for-wrda-2022
Majority Press Releases,"February 08, 2022","Chairs DeFazio, Napolitano, and Beyer Lead 117 House Colleagues in Urging the Biden Administration to Finalize Science-Based Clean Water Rule",https://transportation.house.gov/news/press-releases/chairs-defazio-napolitano-and-beyer-lead-117-house-colleagues-in-urging-the-biden-administration-to-finalize-science-based-clean-water-rule
Majority Press Releases,"February 04, 2022","Chairs DeFazio, Napolitano Announce Hearing on Stakeholder Priorities for WRDA 2022",https://transportation.house.gov/news/press-releases/chairs-defazio-napolitano-announce-hearing-on-stakeholder-priorities-for-wrda-2022
Majority Hearings,Feb 16 2022,,https://transportation.house.gov/committee-activity/hearings/fema-priorities-for-2022-stakeholder-perspectives
Majority Hearings,Feb 08 2022,,https://transportation.house.gov/committee-activity/hearings/proposals-for-a-water-resources-development-act-of-2022-stakeholder-priorities
Minority Hearings,"February 8, 2022",Proposals for a Water Resources Development Act of 2022: Stakeholder Priorities,https://republicans-transportation.house.gov/calendar/EventSingle.aspx?EventID=405761
