category,date,title,url
Hearings,"September 29, 2021","Members’ Day Hearing: House Committee on Science, Space, and Technology",https://science.house.gov/hearings/09/27/2021/members-day-hearing-house-committee-on-science-space-and-technology
News,"September 27, 2021",Chairs Johnson and Beyer Congratulate NASA on the Successful Launch of Landsat 9,https://science.house.gov/news/press-releases/chairs-johnson-and-beyer-congratulate-nasa-on-the-successful-launch-of-landsat-9
Hearings,"September 28, 2021",The Disinformation Black Box: Researching Social Media Data,https://science.house.gov/hearings/the-disinformation-black-box-researching-social-media-data
Hearings,"September 23, 2021",Advancing Earth System Science and Stewardship at NOAA,https://science.house.gov/hearings/advancing-earth-system-science-and-stewardship-at-noaa
News,"September 22, 2021",Chairwoman Johnson Applauds President Biden’s Assembly of PCAST Members,https://science.house.gov/news/press-releases/chairwoman-johnson-applauds-president-bidens-assembly-of-pcast-members
