category,date,title,url,summary
Press Release,"Oct 14, 2021",E&C Leaders Announce Legislation to Reform Section 230,https://energycommerce.house.gov/newsroom/press-releases/ec-leaders-announce-legislation-to-reform-section-230,E&C leaders unveil new legislation to reform Section 230. The bill would lift the Section 230 liability shield when an online platform knowingly or recklessly uses an algorithm to recommend content that materially contributes to physical or severe emotional injury.
Press Release,"Oct 13, 2021",E&C Health Subcommittee Announces Hearing on Public Health Legislation,https://energycommerce.house.gov/newsroom/press-releases/ec-health-subcommittee-announces-hearing-on-public-health-legislation,Pallone and Eshoo announced a Health Subcommittee legislative hearing.
Press Release,"Oct 12, 2021",Pallone Responds to FDA’s First-Ever Marketing Authorization of E-Cigarette Products,https://energycommerce.house.gov/newsroom/press-releases/pallone-responds-to-fda-s-first-ever-marketing-authorization-of-e-cigarette,Pallone's statement on FDA issuing its first-ever marketing approval of an e-cigarette product.
Hearings,10/14/2021,"Hearing on ""Investing in American Jobs: Legislation to Strengthen Manufacturing and Competitiveness""",https://energycommerce.house.gov/committee-activity/hearings/hearing-on-investing-in-american-jobs-legislation-to-strengthen,
Hearings,10/20/2021,"Hearing on ""Enhancing Public Health: Legislation to Protect Children and Families""",https://energycommerce.house.gov/committee-activity/hearings/hearing-on-enhancing-public-health-legislation-to-protect-children-and,
