category,date,title,url
Hearings,"November 17, 2021",Fostering a New Era of Fusion Energy Research and Technology Development,https://science.house.gov/hearings/fostering-a-new-era-of-fusion-energy-research-and-technology-development
Markups,"November 16, 2021","Full Committee Markup of H.R. 5781, H.R. 1437, H.R. 5324",https://science.house.gov/markups/full-committee-markup-of-hr-5781-hr-1437-hr-5324
