category,date,title,url,summary
Press Release,"May 18, 2022","Committee on Financial Services Passes Eight Bills to Keep Up with Evolving Financial Marketplace, Stand Up for Vulnerable Communities",https://financialservices.house.gov/news/documentsingle.aspx?DocumentID=409449,"Today, the House Financial Services Committee, led by Chairwoman Maxine Waters (D-CA), passed eight bills to keep up with an ever-changing marketplace by modernizing our regulatory framework, closing loopholes and ensuring robust oversight, along with bills to promote financial inclusion, expand access to affordable financial services, promote impactful community development and care for those exp... "
Press Release,"May 18, 2022","Waters Urges President Biden to Cancel $50,000 of Student Loan Debt for Each Borrower to Help Close Racial Wealth Gap",https://financialservices.house.gov/news/documentsingle.aspx?DocumentID=409454,"Today, Congresswoman Maxine Waters (D-CA), Chairwoman of the House Financial Services Committee sent a letter to President Biden urging him to cancel $50,000 in student debt for each borrower without delay, which would provide much needed relief to millions of borrowers-- especially Millennial, Gen Z, and borrowers of color-- who are unable to realize major life milestones due to the burden of stu... "
Press Release,"May 17, 2022",Waters Opening Statement at May Full Committee Markup,https://financialservices.house.gov/news/documentsingle.aspx?DocumentID=409448,"Today, Congresswoman Maxine Waters (D-CA), Chairwoman of the House Committee on Financial Services, gave the following opening statement at a full Committee markup. This Congress, I am so very proud of how Committee Democrats have consistently pushed legislation that reflects our values: bills that put consumers first despite opposition from highly paid lobbyists and big corporations; that invest ... "
