category,date,time,title,urls
Press Release,12/23/21,,"Meeks, McCaul Issue Statement on Sudanese Military Violence Against Protestors",https://foreignaffairs.house.gov/press-releases?ID=22E5FA44-EED8-48BF-BD7E-57774B780282
Press Release,12/23/21,,Meeks Issues Statement on the Signing of the Uyghur Forced Labor Prevention Act into Law ,https://foreignaffairs.house.gov/press-releases?ID=070CCAC8-382A-4A1D-8A81-0E200AAC5597
Press Release,12/21/21,,Meeks Issues Statement on Proposed Special Measures Agreement Between US and Japan ,https://foreignaffairs.house.gov/press-releases?ID=56208E75-E1F3-4046-B22F-A358E5534779
