category,date,title,url,description
Press Releases,08.12.2021,Leader Rodgers Statement on Lowering the Cost of Prescription Drugs,https://republicans-energycommerce.house.gov/news/leader-rodgers-statement-on-lowering-the-cost-of-prescription-drugs/,"
                    "
Press Releases,08.10.2021,E&C Republican Leaders Question NIH’s Handling of Sexual Harassment Complaints,https://republicans-energycommerce.house.gov/news/ec-republican-leaders-question-nihs-handling-of-sexual-harassment-complaints/,"Washington, D.C. — House Energy and Commerce Committee Republican Leader Cathy McMorris Rodgers (R-WA) and Subcommittee on Oversight and Investigations Republican Leader Morgan Griffith (R-VA) sent a letter Monday to National Institutes of Health (NIH) Director Francis Collins regarding the agency’s handling of sexual harassment complaints about an oncologist who served in leadership roles on NIH committees.  "
