category,date,title,url
Hearing,Sep 22 2021,Worldwide Threats to the Homeland: 20 Years After 9/11,https://homeland.house.gov/activities/hearings/worldwide-threats-to-the-homeland-20-years-after-9/11
Markup,Sep 14 2021,"S. Con. Res. 14, the Concurrent Resolution on the Budget for Fiscal Year 2022 (reconciliation)",https://homeland.house.gov/activities/markups/s-con-res-14-the-concurrent-resolution-on-the-budget-for-fiscal-year-2022-reconciliation
Press Release,09/11/21,Chairman Thompson Statement Marking 20 Years Since the September 11 Attacks, https://homeland.house.gov/news/press-releases/chairman-thompson-statement-marking-20-years-since-the-september-11-attacks 
