category,date,title,url
Hearings,03/30/2022,POSTPONED: Space Situational Awareness: Guiding the Transition to a Civil Capability,https://republicans-science.house.gov/legislation/hearings/space-situational-awareness-guiding-transition-civil-capability
Hearings,03/31/2022,Oversight & Investigations Subcommittee Hearing - The New Normal: Preparing for and Adapting to the Next Phase of COVID-19,https://republicans-science.house.gov/legislation/hearings/new-normal-preparing-and-adapting-next-phase-covid-19
