category,date,title,url,description
Press Releases,"February 17, 2022",Meijer Opening Statement in Oversight Hearing,https://republicans-homeland.house.gov/meijer-opening-statement-in-oversight-hearing-2/,"Meijer Opening Statement in Oversight Hearing WASHINGTON, DC – Rep. Peter Meijer (R-MI), Ranking Member of the Oversight, Management &..."
Press Releases,"February 17, 2022",Meijer Opening Statement in Oversight Hearing,https://republicans-homeland.house.gov/meijer-opening-statement-in-oversight-hearing-2/,"Meijer Opening Statement in Oversight Hearing WASHINGTON, DC – Rep. Peter Meijer (R-MI), Ranking Member of the Oversight, Management &..."
Press Releases,"February 15, 2022",Gimenez Opening Statement in Concealed Carry-Ons Hearing,https://republicans-homeland.house.gov/gimenez-opening-statement-in-concealed-carry-ons-hearing/,"Gimenez Opening Statement in Concealed Carry-Ons Hearing WASHINGTON, DC – Rep. Carlos Gimenez (R-FL), Ranking Member of the Transportation & Maritime..."
Press Releases,"February 15, 2022","Meijer, Katko, and House Republicans Demand Answers from Biden Administration on Failed Open Border Policies",https://republicans-homeland.house.gov/meijer-katko-and-house-republicans-demand-answers-from-biden-administration-on-failed-open-border-policies/,"Meijer, Katko, and House Republicans Demand Answers from Biden Administration on Failed Open Border Policies WASHINGTON, DC – Rep. Peter Meijer..."
Press Releases,"February 15, 2022","Katko, Thompson Introduce Bipartisan, Bicameral Legislation to Combat Human Trafficking",https://republicans-homeland.house.gov/katko-thompson-introduce-bipartisan-bicameral-legislation-to-combat-human-trafficking/,"Katko, Thompson Introduce Bipartisan, Bicameral Legislation to Combat Human Trafficking WASHINGTON, DC – Rep. John Katko (R-NY), Ranking Member of..."
