category,date,title,url,summary
Press Release,"May 04, 2022",E&C Leaders Unveil FDA User Fees Legislative Package,https://energycommerce.house.gov/newsroom/press-releases/ec-leaders-unveil-fda-user-fees-legislative-package,E&C Health Leaders unveiled the FDA Amendments of 2022.
Hearings,04/28/2022,"Hearing on ""The Fiscal Year 2023 DOE Budget""",https://energycommerce.house.gov/committee-activity/hearings/hearing-on-the-fiscal-year-2023-doe-budget,
Press Release,"May 03, 2022",Pallone on Reports Supreme Court to Overturn Roe v. Wade,https://energycommerce.house.gov/newsroom/press-releases/pallone-on-reports-supreme-court-to-overturn-roe-v-wade,Pallone's statement on reports the Supreme Court circulated a draft decision overturning Roe v. Wade.
Press Release,"Apr 28, 2022",Pallone Applauds FDA Proposal to Ban Menthol-Flavored Cigarettes & Flavored Cigars,https://energycommerce.house.gov/newsroom/press-releases/pallone-applauds-fda-proposal-to-ban-menthol-flavored-cigarettes-flavored,Chairman Pallone applauds FDA's proposal to ban menthol-flavored cigarettes and flavored cigars.
Press Release,"Apr 28, 2022",Pallone Opening Remarks at DOE Budget Hearing with Secretary Granholm,https://energycommerce.house.gov/newsroom/press-releases/pallone-opening-remarks-at-doe-budget-hearing-with-secretary-granholm,Chairman Pallone's opening remarks at a budget hearing with Department of Energy Secretary Jennifer Granholm.
