date,title,url,summary
"January 11, 2022",Chairman Schiff Statement on Guantanamo Bay,https://intelligence.house.gov/news/documentsingle.aspx?DocumentID=1174,"“On the 20th anniversary of the arrival of the first detainees after 9/11 at Guantanamo Bay, we renew our call to shutter the detention facility permanently. The cost of maintaining Guantanamo — moral and otherwise — is simply too high. “In August, I led 75 of my House colleagues in calling on President Biden to close the facility, and I greatly appreciate his commitment to doing so. For more than... "
