category,date,title,url
Hearing,Oct 7 2021,20 Years After 9/11: Examining Emergency Communications,https://homeland.house.gov/activities/hearings/20-years-after-9/11-examining-emergency-communications
Hearing,Sep 30 2021,20 Years After 9/11: Transforming DHS to Meet the Homeland Security Mission,https://homeland.house.gov/activities/hearings/20-years-after-9/11-transforming-dhs-to-meet-the-homeland-security-mission
