category,date,title,url
News,"Jul 30, 2021",Lawmakers Introduce Bipartisan DOE Foundation Bill to Stimulate Innovation and the STEM Economy,https://republicans-science.house.gov/news/press-releases/lawmakers-introduce-bipartisan-doe-foundation-bill-stimulate-innovation-and-stem
Hearings,07/29/2021,Space and Aeronautics Subcommittee Hearing - Enabling Mission Success from the Ground Up: Addressing NASA’s Urgent Infrastructure Needs,https://republicans-science.house.gov/legislation/hearings/space-and-aeronautics-subcommittee-hearing-enabling-mission-success-ground
News,"Jul 30, 2021","Lucas, Science Committee Republicans Request Investigation into COVID Origins",https://republicans-science.house.gov/news/press-releases/lucas-science-committee-republicans-request-investigation-covid-origins
News,"Jul 29, 2021",Opening Statement of Ranking Member Brian Babin at Space & Aeronautics Subcommittee Hearing on NASA Infrastructure Needs,https://republicans-science.house.gov/news/opening-statements/opening-statement-ranking-member-brian-babin-space-aeronautics-1
