category,date,title,url
Minority Press Releases,"March 24, 2022","Rodgers, Westerman, & Graves Call on Congressional Leadership to Address Key Barriers to U.S. Energy Security in China Bill",https://republicans-transportation.house.gov/news/documentsingle.aspx?DocumentID=405831
Majority Hearings,Apr 05 2022,,https://transportation.house.gov/committee-activity/hearings/fema-priorities-for-2022-and-the-2022-2026-strategic-plan
Majority Press Releases,"March 24, 2022",Chair DeFazio Statement on Mark Forkner Verdict,https://transportation.house.gov/news/press-releases/chair-defazio-statement-on-mark-forkner-verdict
