date,title,url,summary
"March 22, 2022","House Intelligence Committee Members Urge IC to Support Humanitarian Efforts, Declassify and Catalogue Potential War Crimes",https://intelligence.house.gov/news/documentsingle.aspx?DocumentID=1189,"Chairman Adam Schiff (D-Calif.), Ranking Member Mike Turner (R-Ohio), and a bipartisan group of members of the House Permanent Select Committee on Intelligence, have delivered a letter to Director of National Intelligence Avril Haines, urging the Intelligence Community to prioritize its unique resources and capabilities to defend human rights in Ukraine. Russia has stepped up the brutality of its ... "
