category,date,time,title,urls
Hearing,11/18/21,10:00 AM,Personnel is Policy: UN Elections and US Leadership in International Organizations,https://foreignaffairs.house.gov/hearings?ID=973B3FBB-6F55-4E68-BBC2-F9E959CE5EC2
Hearing,11/18/21,9:00 AM,Update on the Manufactured Migrant and Humanitarian Crisis on the Poland-Belarus Border,https://foreignaffairs.house.gov/hearings?ID=6891E291-1047-40E2-B2C7-651E16C91349
Press Release,11/23/21,,"Meeks, McCaul Urge Blinken to Exercise ""All Available Leverage"" to Secure Release of Detained U.S. Embassy Staff",https://foreignaffairs.house.gov/press-releases?ID=C8AB4C77-5FA0-426B-B457-DDF98C33EECF
Press Release,11/22/21,,"Meeks, Bera Return from CODEL to Islamabad, Pakistan",https://foreignaffairs.house.gov/press-releases?ID=D89B1023-D658-436A-BA69-BB69416006C7
