category,date,title,url,summary
Press Releases,05.03.22,McCaul on State Department Change to the Foreign Service Admission Process,https://gop-foreignaffairs.house.gov/press-release/mccaul-on-state-department-change-to-the-foreign-service-admission-process/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul released a statement following the State Department’s recent changes to the U.S. Foreign Service admission…"
Markups,"Thursday, April 28, 2022",The State Department’s Foreign Policy Priorities and the FY23 Budget Request,https://gop-foreignaffairs.house.gov/hearing/the-state-departments-foreign-policy-priorities-and-the-fy23-budget-request/,
Press Releases,05.02.22,TUNE IN: McCaul to Participate in Panel at the Milken Institute’s Global Conference,https://gop-foreignaffairs.house.gov/press-release/tune-in-mccaul-to-participate-in-panel-at-the-milken-institutes-global-conference/,"Washington, D.C.- Today, House Foreign Affairs Committee Lead Republican Michael McCaul will participate in a panel at the Milken Institute Global Conference entitled “In a World of Disorder: The…"
Press Releases,05.01.22,TUNE IN: McCaul Joins ABC’s “This Week” on Sunday at 9amET/8amCT,https://gop-foreignaffairs.house.gov/press-release/tune-in-mccaul-joins-abcs-this-week-on-sunday-at-9amet-8amct-2/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul will join George Stephanopoulos on ABC’s “This Week” this Sunday, May 1st at 9amET/8amCT. Rep. McCaul will…"
Press Releases,04.30.22,McCaul Presses Secretary Blinken for Answers on Plan to Counter Recent CCP Threats,https://gop-foreignaffairs.house.gov/press-release/mccaul-presses-secretary-blinken-for-answers-on-plan-to-counter-recent-ccp-threats/,"Washington, D.C.- Yesterday, House Foreign Affairs Committee Lead Republican Michael McCaul pressed Secretary of State Antony Blinken for answers on the administration’s plan to counter recent…"
Press Releases,04.29.22,McCaul on Ukraine Supplemental Funding Request,https://gop-foreignaffairs.house.gov/press-release/mccaul-on-ukraine-supplemental-funding-request/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul released a statement on the Ukraine supplemental funding request. "
Press Releases,04.28.22,McCaul Opening Statement at Full Committee Hearing with Secretary Blinken,https://gop-foreignaffairs.house.gov/press-release/mccaul-opening-statement-at-full-committee-hearing-with-secretary-blinken/,"Washington, D.C.- House Foreign Affairs Committee Lead Republican Michael McCaul delivered the following opening statement at a full committee hearing with Secretary of State Antony…"
Press Releases,04.28.22,McCaul on Passage of Ukraine Democracy Defense Lend-Lease Act,https://gop-foreignaffairs.house.gov/press-release/mccaul-on-passage-of-ukraine-democracy-defense-lend-lease-act/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul applauds the bipartisan passage of the Ukraine Democracy Defense Lend-Lease Act. This bill calls on the…"
Press Releases,04.28.22,McCaul Applauds House Passage of Multiple Foreign Affairs Bills,https://gop-foreignaffairs.house.gov/press-release/mccaul-applauds-house-passage-of-multiple-foreign-affairs-bills/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul reacts to yesterday’s House passage of multiple Foreign Affairs Committee-led bills. "
Press Releases,04.27.22,McCaul Urges Admin to Conduct Required Iran Sanctions Review,https://gop-foreignaffairs.house.gov/press-release/mccaul-urges-admin-to-conduct-required-iran-sanctions-review/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul sent a letter to President Biden urging the administration to conduct the sanctions review required in Sec. 108 of…"
Press Releases,04.27.22,McCaul: “Overjoyed and Relieved” to Hear the News of Trevor Reed’s Release,https://gop-foreignaffairs.house.gov/press-release/mccaul-overjoyed-and-relieved-to-hear-the-news-of-trevor-reeds-release/,"Washington, D.C. – House Foreign Affairs Lead Republican Michael McCaul (R-TX) has released the following statement on the news that Trevor Reed, a Texas resident and former U.S. Marine, has been…"
