category,date,title,url,summary
Press Release,"October 6, 2021","Waters and All Financial Services Committee Democrats Call on President Biden, House Speaker Pelosi, and Senate Leader Schumer to Fund Housing in Reconciliation",https://financialservices.house.gov/news/documentsingle.aspx?DocumentID=408498,"Today, Congresswoman Maxine Waters (D-CA), Chairwoman of the House Financial Services Committee, sent a letter calling on President Joseph R. Biden, House Speaker Nancy Pelosi, and Senate Majority Leader Charles Schumer to include the Committee-passed housing provisions in the Build Back Better Act. The letter was signed by every Democratic Member of the House Financial Services Committee. “As we ... "
Hearings,"October 15, 2021","Zoned Out: Examining the Impact of Exclusionary Zoning on People, Resources, and Opportunity",https://financialservices.house.gov/calendar/EventSingle.aspx?EventID=408494,"Subcommittee on Housing, Community Development and Insurance"
Press Release,"October 5, 2021",Waters to Chair Gensler at SEC Oversight Hearing: You Have Much to Restore and Rebuild,https://financialservices.house.gov/news/documentsingle.aspx?DocumentID=408493,"Today, Congresswoman Maxine Waters (D-CA), Chairwoman of the House Committee on Financial Services, gave the following statement at a full Committee virtual hearing entitled, “Oversight of the Securities and Exchange Commission: Wall Street’s Cop Is Finally Back on the Beat.” Good afternoon, and welcome back to the Committee, Chair Gensler. You have a lot to restore and rebuild. During the Trump A... "
Hearings,"October 14, 2021",Cashed Out: How a Cashless Economy Impacts Disadvantaged Communities and Peoples,https://financialservices.house.gov/calendar/EventSingle.aspx?EventID=408496,Subcommittee on Oversight and Investigations
Hearings,"October 13, 2021","Beyond I, Robot: Ethics, Artificial Intelligence, and the Digital Age",https://financialservices.house.gov/calendar/EventSingle.aspx?EventID=408495,Task Force on Artificial Intelligence
Hearings,"October 5, 2021",Oversight of the U.S. Securities and Exchange Commission: Wall Street’s Cop Is Finally Back on the Beat,https://financialservices.house.gov/calendar/EventSingle.aspx?EventID=408475,Full Committee
