category,date,title,url
Hearings,12/01/2021,"Hearing on ""Holding Big Tech Accountable: Targeted Reforms to Tech's Legal Immunity""",https://energycommerce.house.gov/committee-activity/hearings/hearing-on-holding-big-tech-accountable-targeted-reforms-to-techs-legal
Hearings,12/02/2021,"Hearing on ""The Overdose Crisis: Interagency Proposal to Combat Illicit Fentanyl-Related Substances""",https://energycommerce.house.gov/committee-activity/hearings/hearing-on-the-overdose-crisis-interagency-proposal-to-combat-illicit
Press Release,"Nov 23, 2021",E&C Announces Hearing on Interagency Proposal to Regulate Fentanyl-Related Substances,https://energycommerce.house.gov/newsroom/press-releases/ec-announces-hearing-on-interagency-proposal-to-regulate-fentanyl-related
Press Release,"Nov 23, 2021",E&C Announces Additional Details on Section 230 Legislative Hearing to Hold Big Tech Accountable ,https://energycommerce.house.gov/newsroom/press-releases/ec-announces-additional-details-on-section-230-legislative-hearing-to-hold
Press Release,"Nov 18, 2021",Pallone Praises House Passage of Build Back Better Act,https://energycommerce.house.gov/newsroom/press-releases/pallone-praises-house-passage-of-build-back-better-act
