category,date,title,url
Markups,"Wed, 11/18/2009 - 10:00am","Full Committee Markup - H.R. 4061, the ""Cybersecurity Enhancement Act of 2009""",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-4061-cybersecurity-enhancement-act-2009
Markups,"Wed, 11/04/2009 - 10:00am","Subcommittee on Technology and Innovation Markup - Committee Print, the ""Cybersecurity Coordination and Awareness Act""",https://republicans-science.house.gov/legislation/markups/subcommittee-technology-and-innovation-markup-nist-cybersecurity-coordination
Markups,"Wed, 10/21/2009 - 10:00am","Full Committee Markup - H.R. 3791, The ""Fire Grants Reauthorization Act of 2009;"" H.R. 3820, The ""Natural Hazards Risk Reduction Act of 2009""",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-3791-fire-grants-reauthorization-act-2009-hr-3820
Markups,"Wed, 10/14/2009 - 10:00am","Subcommittee on Technology and Innovation Markup - H.R. 3791, The ""Fire Grants Reauthorization Act of 2009""",https://republicans-science.house.gov/legislation/markups/subcommittee-technology-and-innovation-markup-hr-3791-fire-grants
Markups,"Wed, 10/07/2009 - 10:00am","Full Committee Markup - H.R. 3650, H.R. 3585, H.R.3598",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-3650-harmful-algal-blooms-and-hypoxia-research-and
Markups,"Wed, 09/30/2009 - 10:00am","Subcommittee on Energy and Environment Markup: H.R. 3650, H.R. 3585, H.R.3598",https://republicans-science.house.gov/legislation/markups/subcommittee-energy-and-environment-markup-hr-3650-harmful-algal-blooms-and
Markups,"Wed, 09/23/2009 - 10:00am","Subcommittee on Research and Science Education Markup - Committee Print, the ""Cybersecurity Research and Development Amendments Act of 2009""",https://republicans-science.house.gov/legislation/markups/subcommittee-research-and-science-education-markup-committee-print-cybersecurity
Markups,"Wed, 07/29/2009 - 10:00am","Full Committee Markup - H.R. 3246, H.R. 3165, H.R. 3029, H.R. 3247",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-3246-hr-3165-hr-3029-hr-3247
Markups,"Tue, 07/21/2009 - 10:00am","Subcommittee on Energy and Environment Markup - H.R. 3246, H.R. 3165, H.R. 3029, H.R. 3247",https://republicans-science.house.gov/legislation/markups/subcommittee-energy-and-environment-markup-hr-3246-hr-3165-hr-3029-hr-3247
Hearings,"Wed, 07/21/2021 - 10:00am",Environment Subcommittee Hearing - Silent Killer: The Rising Problem of Extreme Heat in the U.S.,https://republicans-science.house.gov/legislation/hearings/environment-subcommittee-hearing-silent-killer-rising-problem-extreme-heat-us
Hearings,"Tue, 07/20/2021 - 10:00am",Full Committee Hearing - Spectrum Needs for Observations in Earth and Space Sciences,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-spectrum-needs-observations-earth-and-space-sciences
Hearings,"Fri, 07/16/2021 - 10:00am",Energy Subcommittee Hearing - Fostering Equity in Energy Innovation,https://republicans-science.house.gov/legislation/hearings/energy-subcommittee-hearing-fostering-equity-energy-innovation
