category,date,title,url
Hearing,Nov 3 2021,Evolving the U.S. Approach to Cybersecurity: Raising the Bar Today to Meet the Threats of Tomorrow,https://homeland.house.gov/activities/hearings/evolving-the-us-approach-to-cybersecurity-raising-the-bar-today-to-meet-the-threats-of-tomorrow
Hearing,Nov 2 2021,20 Years After 9/11: Examining Emergency Communications Part 2,https://homeland.house.gov/activities/hearings/20-years-after-9/11-examining-emergency-communications-part-2
