category,date,time,title,urls
Press Release,8/6/21,,"Meeks, McCaul and Bipartisan Group of HFAC Members Issue Statement ahead of Polish Parliament Vote on Press Freedom",https://foreignaffairs.house.gov/press-releases?ID=BA55F0E1-80A2-4107-85F7-6CF593707384
Press Release,8/6/21,,Meeks Issues Statement on Escalating Violence in Ethiopian Civil War ,https://foreignaffairs.house.gov/press-releases?ID=563348C1-EB60-4B8F-8CE1-0F47EC7D6402
