category,date,title,url
Hearings,04/21/2022,Investigations and Oversight Hearing - Pedal to the Metal: Electric Vehicle Batteries and the Critical Minerals Supply,https://republicans-science.house.gov/legislation/hearings/pedal-metal-electric-vehicle-batteries-and-critical-minerals-supply
Hearings,04/29/2022,Space Situational Awareness: Guiding the Transition to a Civil Capability,https://republicans-science.house.gov/legislation/hearings/space-situational-awareness-guiding-transition-civil-capability
