category,date,title,url
Press Release,11/19/21,Chairman Thompson Marks 20th Anniversary of the Creation of TSA, https://homeland.house.gov/news/press-releases/chairman-thompson-marks-20th-anniversary-of-the-creation-of-tsa 
Press Release,11/19/21,Chairman Thompson Lauds Homeland Security Provisions in Build Back Better Act, https://homeland.house.gov/news/press-releases/chairman-thompson-lauds-homeland-security-provisions-in-build-back-better-act 
