category,date,title,url,description
Press Releases,"March 2, 2022",Katko on President Biden’s First State of the Union Address,https://republicans-homeland.house.gov/katko-on-president-bidens-first-state-of-the-union-address/,"Katko on President Biden’s First State of the Union Address WASHINGTON, DC – Rep. John Katko (R-NY), Ranking Member..."
Press Releases,"March 2, 2022",Katko on President Biden’s First State of the Union Address,https://republicans-homeland.house.gov/katko-on-president-bidens-first-state-of-the-union-address/,"Katko on President Biden’s First State of the Union Address WASHINGTON, DC – Rep. John Katko (R-NY), Ranking Member..."
Press Releases,"March 1, 2022",Cammack Opening Statement in FEMA Hearing,https://republicans-homeland.house.gov/cammack-opening-statement-in-fema-hearing/,"Cammack Opening Statement in FEMA Hearing WASHINGTON, DC – Rep. Kat Cammack (R-FL), Ranking Member of the Emergency Preparedness, Response,..."
