category,date,title,url,summary
News,"November 19, 2021",Chairwoman Johnson Celebrates House Passage of the Build Back Better Act,https://science.house.gov/news/press-releases/chairwoman-johnson-celebrates-house-passage-of-the-build-back-better-act,"(Washington, DC) - Today, the House passed H.R. 5376, the Build Back Better Act. The Build Back Better Act makes critical investments in our Nation's research enterprise that will help us address the climate crisis, rebuild after the COVID-19 pandemic, promote innovation, and renew and repair our research infrastructure. The bill includes transformative funding for operations at the Department of Energy, Environmental Protection Agency, Federal Emergency Management Agency, National Aeronautics … "
Hearings,"December 01, 2021",A Review of the Decadal Survey for Astronomy and Astrophysics in the 2020s,https://science.house.gov/hearings/a-review-of-the-decadal-survey-for-astronomy-and-astrophysics-in-the-2020s,
Hearings,"December 02, 2021",Ensuring American Leadership in Microelectronics,https://science.house.gov/hearings/ensuring-american-leadership-in-microelectronics,
