category,date,title,url,summary
News,"May 17, 2022",Chairwoman Johnson Opening Statement for Full Committee Markup,https://science.house.gov/news/press-releases/05/17/2022/chairwoman-johnson-opening-statement-for-full-committee-markup,"(Washington, DC) – Today, the House Committee on Science, Space, and Technology is marking up, H.R. 7569, the “Energy Cybersecurity University Leadership Act of 2022;” H.R. 7361, the “National Weather Service Communications Improvement Act;” H.R. 7289, the “Federal PFAS Research Evaluation Act;” and H.R. 7180, the “Brycen Gray and Ben Price COVID-19 Cognitive Research Act.” Chairwoman Eddie Bernice Johnson’s (D-TX) opening statement … "
News,"May 12, 2022",Chairwoman Johnson Opening Statement for Innovation and Competitiveness Conference Kickoff Meeting,https://science.house.gov/news/press-releases/chairwoman-johnson-opening-statement-for-innovation-and-competitiveness-conference-kickoff-meeting,"(Washington, DC) – Today, the Conference Committee on H.R. 4521, the bipartisan innovation and competitiveness legislation, held its kickoff meeting.   Chairwoman Eddie Bernice Johnson’s (D-TX) opening statement as prepared for the record is below.   Thank you, Chairwoman Cantwell. It is an honor to join my colleagues this morning to officially convene the first meeting of the conference committee on H.R. 4521, the bipartisan innovation and competitiveness … "
Markups,"May 17, 2022","Full Committee Markup of H.R. 7569, H.R. 7361, H.R. 7289, H.R. 7180",https://science.house.gov/markups/full-committee-markup-of-hr-7569-hr-7361-hr-7289-hr-7180,
Hearings,"May 20, 2022",Building a Workforce to Navigate the Electric Vehicle Future,https://science.house.gov/building-a-workforce-to-navigate-the-electric-vehicle-future,
Hearings,"May 12, 2022",Space Situational Awareness: Guiding the Transition to a Civil Capability,https://science.house.gov/hearings/space-situational-awareness-guiding-the-transition-to-a-civil-capability,
