category,date,title,url
Press Release,10/12/21,Chairman Thompson Statement on DHS Announcement to Protect Workers, https://homeland.house.gov/news/press-releases/chairman-thompson-statement-on-dhs-announcement-to-protect-workers 
Hearing,Oct 27 2021,"Ensuring Equity in Disaster Preparedness, Response, and Recovery",https://homeland.house.gov/activities/hearings/ensuring-equity-in-disaster-preparedness-response-and-recovery
