category,date,title,url
Markups,01/19/2022,"Full Committee Markup of H.R. 4521, H.R. 847, H.R. 4270, H.R. 4819, and H.R. 6291",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-4521-hr-847-hr-4270-hr-4819-and-hr-6291
News,"Jan 13, 2022",Democrats Gut Key NASA Policy to Replace it with Federal Election Takeover,https://republicans-science.house.gov/news/press-releases/democrats-gut-key-nasa-policy-replace-it-federal-election-takeover
News,"Jan 7, 2022",2022-01-07 Letter to DOE from Chairman Bowman and Ranking Member Weber regarding low dose radiation research program,https://republicans-science.house.gov/news/letters/2022-01-07-letter-doe-chairman-bowman-and-ranking-member-weber-regarding-low-dose
