date,title,url,summary
"September 30, 2021",Chairman Schiff Applauds Passage of 2022 Intelligence Authorization Act ,https://intelligence.house.gov/news/documentsingle.aspx?DocumentID=1161,"Today, the House Intelligence Committee approved the Fiscal Year 2022 Intelligence Authorization Act through a bipartisan voice vote, authorizing funding for comprehensive congressional oversight of the Intelligence Community. The measure ensures the protection of civil liberties, provides care for our personnel, and authorizes the resources intelligence professionals need to safeguard national se... "
