category,date,title,url
Markups,"December 09, 2021","Full Committee Markup of H.R. 847, H.R. 4270, H.R. 4819",https://science.house.gov/markups/full-committee-markup-of-hr-847-hr-4270-hr-4819
News,"December 08, 2021",Space and Aeronautics Subcommittee Leaders Beyer and Babin Statement on House Passage of NASA Enhanced Use Lease Extension Act of 2021,https://science.house.gov/news/press-releases/space-and-aeronautics-subcommittee-leaders-beyer-and-babin-statement-on-house-passage-of-nasa-enhanced-use-lease-extension-act-of-2021
