category,date,title,url,summary
Press Releases,10.28.21,McCaul Demands Answers on USAGM Personnel and Management,https://gop-foreignaffairs.house.gov/press-release/mccaul-demands-answers-on-usagm-personnel-and-management/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul led a letter to U.S. Agency for Global Media (USGM) Acting Chief Executive Officer Kelu Chao demanding answers on…"
Press Releases,10.28.21,Rep. McCaul: “The U.S. Must Consistently Prove Itself to be the Preferred Partner for the Developing World”,https://gop-foreignaffairs.house.gov/press-release/rep-mccaul-the-u-s-must-consistently-prove-itself-to-be-the-preferred-partner-for-the-developing-world/,"Washington, D.C.- Yesterday, House Foreign Affairs Committee Lead Republican Michael McCaul delivered the following opening statement at a full committee hearing on the Biden Administration’s FY22…"
Press Releases,10.26.21,"McCaul, Risch Urge Government of Ethiopia to Take Action to Retain AGOA Benefits",https://gop-foreignaffairs.house.gov/press-release/mccaul-risch-urge-government-of-ethiopia-to-take-action-to-retain-agoa-benefits/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul (R-TX) and Senate Foreign Relations Committee Ranking Member Jim Risch (R-ID) released the following statement as…"
Press Releases,10.26.21,McCaul on Plans for Bureau of Cyberspace and Digital Policy,https://gop-foreignaffairs.house.gov/press-release/mccaul-on-plans-for-bureau-of-cyberspace-and-digital-policy/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul has released the following statement in response to the U.S. Department of State’s announcement of plans to…"
Press Releases,10.25.21,China Task Force Calls on Admin to Crack Down on Sharing Critical U.S. Tech with China,https://gop-foreignaffairs.house.gov/press-release/china-task-force-calls-on-admin-to-crack-down-on-sharing-critical-u-s-tech-with-china/,"WASHINGTON, DC – China Task Force Chairman Michael McCaul (R-TX) along with all other members of the China Task Force, Reps. Liz Cheney (R-WY), Andy Barr (R-KY), Mike Gallagher (R-WI), Michael…"
Press Releases,10.25.21,McCaul Renews Call for Peter Daszak to be Subpoenaed,https://gop-foreignaffairs.house.gov/press-release/mccaul-renews-call-for-peter-daszak-to-be-subpoenaed/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul has released the following statement in response to recent reports that EcoHealth alliance was funding…"
Press Releases,10.25.21,McCaul Rejects China’s Lies about Taiwan at the UN,https://gop-foreignaffairs.house.gov/press-release/mccaul-rejects-chinas-lies-about-taiwan-at-the-un/,"Washington, D.C. – Fifty years ago today, the United Nations General Assembly passed Resolution 2758, allowing the communist government of the People’s Republic of China to become a UN member and…"
Markups,"Wednesday, November 3, 2021","Assessing Progress and Challenges in State Department Management, Operations, and Reforms",https://gop-foreignaffairs.house.gov/hearing/assessing-progress-and-challenges-in-state-department-management-operations-and-reforms/,
Markups,"Thursday, October 28, 2021",U.S. Engagement in the Western Balkans,https://gop-foreignaffairs.house.gov/hearing/u-s-engagement-in-the-western-balkans/,
Markups,"Wednesday, October 27, 2021","The Administration’s FY22 Budget Request for the Peace Corps, Development Finance Corporation, and Millennium Challenge Corporation",https://gop-foreignaffairs.house.gov/hearing/the-administrations-fy22-budget-request-for-the-peace-corps-development-finance-corporation-and-millennium-challenge-corporation/,
