category,date,title,url,summary
Press Releases,11.08.21,"Reps. McCaul, Green, Pfluger and Salazar Statement on Nicaraguan Elections",https://gop-foreignaffairs.house.gov/press-release/reps-mccaul-green-pfluger-and-salazar-statement-on-nicaraguan-elections/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul (R-TX) along with the Republican members of the Subcommittee on the Western Hemisphere, Civilian Security,…"
Press Releases,11.08.21,"McCaul, Rogers Press Biden Admin on Questionnaire Given to Allies on U.S Nuclear Declaratory Policy",https://gop-foreignaffairs.house.gov/press-release/mccaul-rogers-press-biden-admin-on-questionnaire-given-to-allies-on-u-s-nuclear-declaratory-policy/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul (R-TX) and Lead Republican of the House Armed Services Committee Mike Rogers (R-AL) sent a letter to Secretary of…"
Press Releases,11.06.21,McCaul on Russian Troop Buildup Near Ukraine Border,https://gop-foreignaffairs.house.gov/press-release/mccaul-on-russian-troop-buildup-near-ukraine-border/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul has released the following statement on reports Russia is building up its military presence near its border with…"
Press Releases,11.06.21,Senate Foreign Relations and House Foreign Affairs Committee Leaders Introduce Bicameral Resolution Condemning Coup in Sudan,https://gop-foreignaffairs.house.gov/press-release/senate-foreign-relations-and-house-foreign-affairs-committee-leaders-introduce-bicameral-resolution-condemning-coup-in-sudan/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul, and Chairman Gregory W. Meeks, and Senate Foreign Relations Committee Ranking Member Jim Risch and Chairman Bob…"
Press Releases,11.05.21,McCaul Discusses Securing our Supply Chain of National Security Products at Aspen Security Forum,https://gop-foreignaffairs.house.gov/press-release/mccaul-discusses-securing-our-supply-chain-of-national-security-products-at-aspen-security-forum/,"Washington, D.C.- Yesterday, House Foreign Affairs Committee Lead Republican Michael McCaul participated in a panel on securing our supply chain of national security products at the Aspen Security…"
Press Releases,11.04.21,"McCaul Applauds Passage of Legislation Addressing Cuba, Nicaragua",https://gop-foreignaffairs.house.gov/press-release/mccaul-applauds-passage-of-legislation-addressing-cuba-nicaragua/,"Washington, D.C. – House Foreign Affairs Committee Lead Republican Michael McCaul supports the passage of legislation addressing Cuba and Nicaragua. The first, HR 760, is a resolution expressing…"
Press Releases,11.04.21,"McCaul, Meeks, Smith and Bass Issue Statement on One Year Anniversary of Crisis in Northern Ethiopia",https://gop-foreignaffairs.house.gov/press-release/mccaul-meeks-smith-and-bass-issue-statement-on-one-year-anniversary-of-crisis-in-northern-ethiopia/,"Washington, D.C. – Today, House Foreign Affairs Committee Lead Republican Michael McCaul and Chairman Gregory W. Meeks, and Subcommittee on Africa, Global Health, and Global Human Rights, Ranking…"
Press Releases,11.03.21,McCaul Sends Letter to USAID Appointing Green to People-to-People Partnership for Peace Fund Advisory Board,https://gop-foreignaffairs.house.gov/press-release/mccaul-sends-letter-to-usaid-appointing-green-to-people-to-people-partnership-for-peace-fund-advisory-board/,"Washington, D.C.- Today, House Foreign Affairs Committee Lead Republican Michael McCaul sent a letter to USAID Administrator Power appointing Ambassador Mark Green to serve on the advisory board for…"
Press Releases,11.03.21,McCaul Presses McKeon for Answers on Americans Still Trapped in Afghanistan,https://gop-foreignaffairs.house.gov/press-release/mccaul-presses-mckeon-for-answers-on-americans-still-trapped-in-afghanistan/,"Washington, D.C.- Today, House Foreign Affairs Committee Lead Republican McCaul questioned U.S. Department of State’s Deputy Secretary for Management and Resources, Brian P. McKeon, on the Biden…"
Press Releases,11.03.21,McCaul: Afghanistan Withdrawal Debacle “Stunning Failure of Leadership”,https://gop-foreignaffairs.house.gov/press-release/mccaul-afghanistan-withdrawal-debacle-stunning-failure-of-leadership/,"Washington, D.C.- Today, House Foreign Affairs Committee Lead Republican Michael McCaul delivered the following opening statement at a full committee hearing on Assessing Progress and Challenges in…"
Markups,"Thursday, November 18, 2021",Personnel is Policy: UN Elections and US Leadership in International Organizations,https://gop-foreignaffairs.house.gov/hearing/personnel-is-policy-un-elections-and-us-leadership-in-international-organizations/,
Markups,"Wednesday, November 17, 2021",The FY22 Budget: State Department Counterterrorism Bureau,https://gop-foreignaffairs.house.gov/hearing/the-fy22-budget-state-department-counterterrorism-bureau/,
Markups,"Tuesday, November 16, 2021",The Biden Administration’s Policy Priorities for Latin America and the Caribbean,https://gop-foreignaffairs.house.gov/hearing/the-biden-administrations-policy-priorities-for-latin-america-and-the-caribbean/,
Markups,"Wednesday, November 3, 2021","Assessing Progress and Challenges in State Department Management, Operations, and Reforms",https://gop-foreignaffairs.house.gov/hearing/assessing-progress-and-challenges-in-state-department-management-operations-and-reforms/,
