category,date,title,url
Press Release,11/09/21,Chairman Thompson Statement on OSC Report Finding that Former DHS Official Chad Wolf Violated the Hatch Act, https://homeland.house.gov/news/press-releases/chairman-thompson-statement-on-osc-report-finding-that-former-dhs-official-chad-wolf-violated-the-hatch-act 
Hearing,Nov 16 2021,On the Frontlines in Turbulent Times: Workforce Perspectives on the State of Transportation Security,https://homeland.house.gov/activities/hearings/on-the-frontlines-in-turbulent-times-workforce-perspectives-on-the-state-of-transportation-security
