category,date,time,title,urls
Press Release,2/15/22,,Chairman Meeks Condemns Republicans’ 11th Hour Partisan Effort to Undermine Congressional Action on Ukraine,https://foreignaffairs.house.gov/press-releases?ID=1548A0DA-E77A-4E63-8C52-0ADA940264B9
Hearing,2/17/22,12:30 PM,"Closed Briefing with USAID Administrator, Samantha Power",https://foreignaffairs.house.gov/hearings?ID=7E851D45-6D43-4913-AFB9-A7DD232B8D72
Hearing,2/17/22,10:00 AM,"The Burma Crisis, One Year After the Coup",https://foreignaffairs.house.gov/hearings?ID=2A4676CC-6278-48FE-9612-F533A4763531
Hearing,2/16/22,1:30 PM,Black History Month Roundtable: “Leveraging the Global Black Diaspora to Strengthen US Foreign Investment and Assistance”,https://foreignaffairs.house.gov/hearings?ID=32EF18E6-D18C-46E6-9585-2B847F5D8961
Hearing,2/15/22,2:00 PM,"Renewed American Engagement with International Organizations: Goals, Priorities, and Successes",https://foreignaffairs.house.gov/hearings?ID=5E89A2AC-7A9E-46E0-A0B1-2007FF2E0C5E
