category,date,title,url
Hearing,May 12 2022,Examining DHS’s Efforts to Combat the Opioid Epidemic,https://homeland.house.gov/activities/hearings/examining-dhss-efforts-to-combat-the-opioid-epidemic
Press Release,05/06/22,Chairs Thompson and Maloney Issue Statements on Customs & Border Protection Disbanding Teams That May Have Obstructed Investigations, https://homeland.house.gov/news/press-releases/chairs-thompson-and-maloney-issue-statements-on-customs-and-border-protection-disbanding-teams-that-may-have-obstructed-investigations 
